label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2.0,0.0,0.29151977091008235,0.4984027342980432,0.7100866906397951,0.8969940248914228,0.7725179153405909,1.0715030683635176,1.2769412065073924,1.4532794218761105,0.8768979942974471,1.2126416789040897,1.4407909828321919,1.6269248955243971,0.9511096676909458,1.2916432968893532,1.4844470069530358,1.6297388144701164,1.0,1.3166878576473546,1.4796185836510232,1.6010596498238154
2.0,0.0,0.2500807957062572,0.4832307990073539,0.7096544104588293,0.9012407207446004,0.9489571524384136,1.278782094104202,1.4767856225561256,1.6165256821271217,1.0141937311478697,1.397743281817069,1.6169061798992816,1.7537510059381518,1.0267128135415025,1.427627351108471,1.6164516450563031,1.7297677852993034,1.0,1.366340477903713,1.5351354625968503,1.6447336335826364
2.0,0.0,0.2396461053771557,0.4639772948512923,0.6844639703106747,0.8775904614982506,0.9370257776187659,1.2608671975227117,1.4477545733204191,1.5800533767418214,1.0053107722754322,1.3765132058627747,1.5998299437081274,1.7462431329669204,1.0224662678424663,1.4090008102890927,1.6116240758980285,1.7491609064374205,1.0,1.3587169697130903,1.5409445831053132,1.6715956837299877
2.0,0.0,0.2768632731692138,0.5035616030443099,0.70194862091115,0.8643306495943418,0.9508952304290892,1.2434060335833668,1.418758766903401,1.5350940416800032,1.0068156152979093,1.3614606178563151,1.517033529503056,1.5992019177559398,1.0282143148287657,1.3894889100103882,1.5456169600675456,1.625703112149372,1.0,1.337459090205815,1.4884005526575768,1.5917035500687624
2.0,0.0,0.21827000081526896,0.4254484388323722,0.6242540905711828,0.7952251875623033,0.9476079513286516,1.252323514325387,1.4153818368985756,1.4864838151082038,1.0212959828066526,1.415706668543644,1.588675896542474,1.6415711699296158,1.0364719089059993,1.4598635906809043,1.6226639102199991,1.6982914887132332,1.0,1.3916852634536439,1.5672671838184578,1.6718507421752689
2.0,0.0,0.2301218463480396,0.4350043058596224,0.6405316923459266,0.8129753618219114,0.9734084764533344,1.27936972591777,1.430505791191206,1.4810113941472178,1.0447079109011757,1.4476015246108798,1.612420622507781,1.6460531455450629,1.0510392053397446,1.4831991422877728,1.6443264499595178,1.712138597408006,1.0,1.4013107168546473,1.5809775340294017,1.6898473846304074
2.0,0.0,0.2365912508045951,0.4554855578130202,0.6674996926589741,0.8586826152463028,0.8972747753258938,1.1894084089386658,1.3350479470169727,1.431255136972225,0.9802381047995228,1.315151306947146,1.4818423409295436,1.5961386161699225,1.0100473176833118,1.3698750981715726,1.5420762605411082,1.6678664342408749,1.0,1.3468410669281257,1.5077112943055833,1.6252966048719109
2.0,0.0,0.2381689329041321,0.4582647196380269,0.6800898219481799,0.8677077496935167,0.8668414842483255,1.171151769786559,1.347381309024038,1.4977820928193164,0.9470501986207502,1.2735075688462358,1.4659408032751984,1.6266810892447756,0.9898463202825256,1.3355708123406518,1.5030844196368112,1.63323953872875,1.0,1.3134367193245893,1.4635483806354177,1.588779131029871
3.0,0.0,0.31933781722814303,0.7169117632273136,1.0424127355228636,1.3043122733201398,1.2386480037879033,1.7167910912085396,2.0680972132854536,2.3441707951508777,1.228390265898249,1.774751988526216,1.7175300520773524,1.5619948038052016,1.1430122524588424,1.7003481378599914,1.6248525892441923,1.454879513246747,1.0,1.4330168131948626,1.424989666663358,1.3095045163033998
3.0,0.0,0.3307786259807035,0.7139103778427986,1.018232493695818,1.310522041445792,1.1709701379088506,1.6554737289458443,2.0064009815401107,2.3308824411470344,1.1541766230215666,1.6974462842776905,1.5666350178496586,1.3573818241769158,1.1020754877107666,1.6316602257624278,1.4263402774463254,1.1670044147912253,1.0,1.4211698193040636,1.3466803567406151,1.1623547049004133
3.0,0.0,0.30886333609263844,0.6991119012906486,1.0226260802462046,1.3285676394949246,1.2053951549365551,1.6648635940634666,1.9807203214766544,2.2293100092526354,1.2158518201765216,1.6975581115610432,1.6139354485711954,1.4461494120947689,1.1428739179929177,1.63835196819324,1.5050134520545082,1.30145476103408,1.0,1.37956694327522,1.2977947849263205,1.1357287263159097
3.0,0.0,0.30295607857226564,0.6865718227327173,1.015041891962172,1.3348797719601964,1.193279672259589,1.64881858160988,1.967158057698488,2.2239337700956763,1.207859345498769,1.6864248562129656,1.6018973302060409,1.4414717014544889,1.1406833058936818,1.6288335011307102,1.4905442300880325,1.2941419690696514,1.0,1.3739646936164842,1.2879194782651815,1.1304289188419945
3.0,0.0,0.2976056075819399,0.6879672835423545,1.0196166705253151,1.3428852814335588,1.1829204059435432,1.6359294232330526,1.93331573829708,2.151990758306146,1.199396096607258,1.6607742625313462,1.5665758372689598,1.4058389028306129,1.1353469149919786,1.59759580782945,1.4393533375726928,1.2420715809710745,1.0,1.369558400628714,1.267174184926497,1.1037573968941938
3.0,0.0,0.28986716950708297,0.6579495517134484,0.9791555768977981,1.3218186967313723,1.1419438448223918,1.593359069325294,1.8981818678509528,2.1160432348471807,1.1726144709334887,1.6448221532885516,1.5538816718178057,1.389345156981704,1.1202825963554282,1.5876867173628333,1.4020705360951295,1.1967468428625834,1.0,1.364932228315551,1.2236741870461547,1.0393683359259407
3.0,0.0,0.32973306185469625,0.7298905259382131,1.0558090415310826,1.3661745571574613,1.1550996762975425,1.6054109745634968,1.9076553920381063,2.193203848406319,1.1573039214113356,1.6550561455052355,1.564746453834295,1.3884003461935135,1.1108090163528084,1.6113471464337947,1.4482157726328413,1.2186997197952818,1.0,1.3931000929298327,1.2884706416430438,1.0955869902002806
3.0,0.0,0.33524217679949714,0.7698332888328245,1.1262376569859482,1.4547465222459537,1.2160477114582082,1.7396651880780216,2.086084320870694,2.382120506620709,1.2019754284987614,1.75818009718299,1.6811957597054896,1.4980981872081998,1.1327944671334729,1.705983727850137,1.5270843855906997,1.2715921322089498,1.0,1.4514500256033251,1.3590430195961982,1.1607032096674177
3.0,0.0,0.33732077801248816,0.7725022381414963,1.1309453381989238,1.4412518624053332,1.1770424464772928,1.6617587448322038,1.9954104631220584,2.299989204707188,1.169378246982829,1.7060075342762802,1.6685777591929425,1.5222157993595171,1.1114321470527797,1.6525218542613334,1.5280774176262668,1.3228221851488615,1.0,1.4226098831719955,1.3412280900847742,1.166507606257342
3.0,0.0,0.3427699442892706,0.7877280335302955,1.158279330295818,1.4367688951493782,1.2128117153218112,1.6923785963655782,2.015860566520625,2.28092707134892,1.2071649217263427,1.753504212701159,1.690210683915343,1.5195606358893623,1.126850977208353,1.6886822493414178,1.5904275386297717,1.3925532875998758,1.0,1.422586153184514,1.3739663112304854,1.2295286514400363
3.0,0.0,0.3458559501280903,0.8057687679423563,1.1845801546144767,1.4752012133491872,1.2229136886180991,1.699882381364482,2.0249427923869328,2.2904446378290038,1.2148327030034938,1.7540229871655335,1.7118947088521672,1.5674013332449472,1.129799360018995,1.697938073851731,1.6162599435046447,1.4315128104278234,1.0,1.4330375730814493,1.3751181887150614,1.2255766391014966
3.0,0.0,0.3093218404473696,0.7355025478820414,1.0916015118573792,1.4401874967269468,1.1590271708176278,1.6573205819071908,2.015153686884448,2.322452493891089,1.154461698865797,1.7011739950644689,1.6368823425168781,1.4611901082982743,1.103201709097206,1.6647160029554162,1.4886719130715058,1.2326266056771722,1.0,1.444437325754918,1.3857206565870377,1.2105429377915584
3.0,0.0,0.3035333847148133,0.7357984704137137,1.0972820588102552,1.4531180121764589,1.1574182851250556,1.6639833566132372,2.03118425134916,2.3482156455880205,1.1557388664773875,1.6967570744230822,1.6650675692823325,1.5232471452021352,1.1042334251403567,1.6669652705857565,1.4841311765289442,1.2332418157576208,1.0,1.4554450512036767,1.4020261135243346,1.239942049266987
3.0,0.0,0.3149885151072939,0.7279187217025059,1.073909548303927,1.4038557929680329,1.112693450191191,1.543171473613267,1.8434687599081767,2.1039841940464683,1.12050683065929,1.6303048045701471,1.5790058995163825,1.4090466957639702,1.084605149079707,1.6192766625525243,1.436297058499458,1.1720660523709294,1.0,1.4214931582420742,1.3691519118429625,1.1987488635542662
3.0,0.0,0.3117824623814265,0.7079217462138264,1.0555695263119451,1.3964057434408417,1.0957606534568871,1.5140350937718383,1.8037131909463,2.0557089912909867,1.102675658764505,1.6063625674918562,1.5373958784706825,1.3598434080754378,1.070012669818978,1.6064347726853487,1.4171554390782102,1.1489541406535484,1.0,1.4318112706652553,1.3784370552198355,1.1952719698650849
4.0,0.0,0.23987244924121284,0.6051081501038847,0.8786842883147239,0.8777758754728119,0.930819900927361,1.2912835562170926,1.0868693452630491,0.8886141733018452,1.0070269906044118,1.444063075770531,1.2118857502337494,0.9977065232649588,1.0271438408624074,1.4693198245955226,1.2341204148307263,1.003612354897902,1.0,1.3474378165729175,1.2031904062050318,1.0032693783695568
4.0,0.0,0.22815939364598545,0.6069474024934757,0.8755740197889946,0.8637894922639446,0.9392483515663808,1.289704669231574,1.0816712331476461,0.8846434445306756,1.0109996353109605,1.4370266312333846,1.202139936108188,0.9901334222697752,1.0273128575039252,1.4642168188947993,1.2311719712139657,1.0004790690897851,1.0,1.3439733307314692,1.2019857173916453,1.002372767347289
4.0,0.0,0.2657623470427284,0.6845268892751575,0.9825154327031964,0.9740884953342188,0.9902322088398786,1.3559938725674858,1.1616938515086233,0.9529362586663784,1.0526963977469384,1.4932877293679676,1.3048087931403725,1.0760078282043721,1.04974104488063,1.5187537547703367,1.324400534384084,1.0745364754005753,1.0,1.3612339873094874,1.2892016181457937,1.1107043975515434
4.0,0.0,0.24787213461456936,0.6496961401153399,0.9444414892268428,0.9132571158014726,0.953925788659964,1.3157531632979502,1.1046501783120848,0.9070402647867792,1.0228365905443837,1.4533499625606705,1.2327975564834992,1.0174183181464989,1.0308524082737882,1.4899428936144388,1.2636276663273458,1.0215720828138,1.0,1.3554071288329197,1.2500471694703004,1.0629717739359357
4.0,0.0,0.2945436775967141,0.6880009198284408,0.97208572202723,0.949361630571423,1.0015149993118513,1.3864575182852557,1.1994077097395854,0.9928427761111952,1.0477280807990312,1.5156492125169627,1.31035776828119,1.0909573268272013,1.047956082271552,1.5041068984413517,1.3272203990252274,1.0934464634565493,1.0,1.370832823478601,1.3178514001953074,1.1474007381709337
4.0,0.0,0.29552301416013343,0.6970963510575641,0.9788022372158957,0.9279428862486032,1.0112601049206742,1.3738469300445728,1.144637300886656,0.942189084324649,1.0552150829076996,1.4966757258362915,1.2546267702263365,1.0464295787598517,1.0507544079543942,1.5005031038489145,1.2882017765295648,1.057925453389343,1.0,1.3707483465230257,1.2945380270483031,1.1183954152150193
4.0,0.0,0.2908643892856955,0.6869983889522104,0.9557054619376628,0.8952000282419417,0.9903133557488336,1.3579770567769045,1.1592966131925415,0.9581011188433232,1.040177217103793,1.4840362897765556,1.26420638006188,1.0484072816962964,1.041766359192049,1.498745283094222,1.2998729978814765,1.0641888372912145,1.0,1.3728361791225734,1.2995401268540197,1.1197422385610325
4.0,0.0,0.27409876050970844,0.6527066494938671,0.936323104297614,0.9414571162564356,0.971035511995077,1.3293649242036387,1.1610695234893165,0.9609761858622248,1.0281256548465043,1.4754387654802206,1.2925107820276844,1.0750557685241613,1.0352891753427766,1.4775307953034384,1.3138399549370643,1.0850494925476326,1.0,1.3525119168328654,1.3050244425458206,1.1432052890163664
4.0,0.0,0.2755374024989229,0.6557509277200285,0.9406601024884158,0.9452715674483156,0.9717713541143248,1.337441822693611,1.1653917888627066,0.9685225331567392,1.028763374848744,1.4789094219324928,1.2867304722773656,1.0744214233592482,1.0359853549516291,1.481520914654163,1.3087927777214656,1.0808170494830287,1.0,1.3514260828085207,1.2984084508754572,1.13786184985477
4.0,0.0,0.27763668067617514,0.6570886349611516,0.9395606552613628,0.942037001057654,0.9745598496162642,1.334724621021511,1.1585684775672576,0.9604759701057424,1.0308970245343227,1.4799691440781562,1.2891032571743333,1.07450754838061,1.0365453895369456,1.4847730453410748,1.3172816947889614,1.0900705526963237,1.0,1.3585082543713731,1.308285062421472,1.1433660685923623
4.0,0.0,0.278716572008675,0.6690931118085995,0.9500259912103356,0.9307176661049168,0.9796464099307822,1.3388436885120218,1.1480848748517902,0.9499613289106904,1.0335120382453131,1.4819807872642676,1.2865836137368176,1.0760923047805215,1.0377347662950676,1.4882731083782266,1.317152933545822,1.0900811952927882,1.0,1.362713750044324,1.309459279360594,1.140967445298343
4.0,0.0,0.28258920396096715,0.6665178936665389,0.9509271759890798,0.9397161054472579,0.9707978586284508,1.3312195328766503,1.156271704470253,0.9624708079223768,1.0264922082277794,1.4734469258112133,1.286383507071759,1.0779856888772632,1.0340541839981785,1.4742151311999927,1.3115012790294485,1.0907317023890477,1.0,1.35219081202234,1.3059164805195782,1.1480062974470742
4.0,0.0,0.250049477382524,0.6329449517838299,0.8955453579043232,0.8423546154954774,0.9859637022228404,1.3327605484992162,1.046774048532235,0.8527691081399758,1.047478809207025,1.4641548642142528,1.1592047051453052,0.9563631444098796,1.0452973296797028,1.499268737821679,1.2006519453973852,0.9701536430100234,1.0,1.3730648431208474,1.1945584387988646,0.9870547260671264
4.0,0.0,0.24636867625384964,0.6270929731647753,0.8918496437370214,0.8426925581351707,0.9779802860990692,1.3283025420800258,1.0486397739550848,0.8545013471347704,1.0423429851865018,1.4596107856229317,1.156370518382968,0.9545604253881192,1.0434557304917234,1.4932422301541146,1.1967430866938429,0.9670312670498876,1.0,1.3705458316466723,1.1975997164058607,0.9926826292672256
4.0,0.0,0.25353374303269743,0.6386586525334694,0.9009803307508928,0.8355441591158093,0.9907987005154322,1.3294511882394302,1.0283040385674291,0.8454773248478656,1.0512360770307343,1.4579296621327322,1.1398892740286697,0.9491712523179112,1.0482031228550932,1.4938145557816362,1.1796796601578885,0.9578396595232836,1.0,1.3643296927247055,1.178983217097388,0.9795450681291408
4.0,0.0,0.2549975379926121,0.6421516761501822,0.90349134251014,0.8349410916039429,0.9873603618929232,1.3378670502628638,1.0435339148380551,0.8563205914729524,1.0478435006683382,1.4625671594390988,1.1478630578629023,0.9541065681125014,1.045562553276352,1.496983820537818,1.1885450276061482,0.96638008162141,1.0,1.3696020610305844,1.188726068551531,0.9885479741990868
4.0,0.0,0.25246278355781504,0.6302297436690938,0.8873021221091271,0.831556284612973,0.9863100154437702,1.3212615049565517,1.02970562800636,0.8455672133428502,1.0470481332638433,1.4579750972081764,1.1424287001639049,0.9491141428244124,1.04608318093974,1.492148199836974,1.1787864230951173,0.9577483944208276,1.0,1.3622382222299043,1.1685000583201326,0.9663348539620932
4.0,0.0,0.2416432128101989,0.6036193741261329,0.8635894986701763,0.8284353158880209,0.9485897308951908,1.3001215574590281,1.0244886570379674,0.8289272091421069,1.0182138352604098,1.4441355591322824,1.1241798698209742,0.9181607997948459,1.0318258866621954,1.4937561837547368,1.1867264390671943,0.9628296992681198,1.0,1.3696100033092204,1.1837456657093657,0.982278236740101
5.0,0.0,0.24833183003894624,0.5519159976984807,0.8570699179465054,1.1221018548895358,0.957353354055652,1.3538048332349848,1.3181488103378316,1.164821460830079,1.0530031160624531,1.4983529256320385,1.7843952173232818,2.0182033835310644,1.0549669537360058,1.4796728002932489,1.7330427125579095,1.9533368478942001,1.0,1.3276245125617518,1.5237384967759646,1.7205312411821376
5.0,0.0,0.2307646989625108,0.5270455604646669,0.8193616405629511,1.0695895462358609,0.9586254886862086,1.3221972067077683,1.2796129366440054,1.1298338410694369,1.0565149844607948,1.4790130675810114,1.7614159311770163,2.0007697830181965,1.059614817047525,1.4755513020009654,1.7373656836388596,1.9696239242893423,1.0,1.3283183706483332,1.5299569894492375,1.7351736236561566
5.0,0.0,0.25259302680466705,0.5808378442207788,0.9025859474917276,1.1572290936959109,1.0019465456320331,1.3706740066237155,1.3521485321988291,1.2262957540326085,1.090388946317424,1.5093322794932773,1.7889604994723565,2.0316226395967707,1.0802037543206031,1.4910835206388726,1.7508511304915733,1.9833235355238947,1.0,1.3174274267022008,1.5255331501187317,1.73434564051226
5.0,0.0,0.2707588418406579,0.6499226473888841,0.9966757153368616,1.2492791971875246,1.0410395096629492,1.401563160458748,1.4060795601381326,1.2936971093805607,1.1125671544326514,1.5413303761778196,1.83758231958576,2.092052317329069,1.0899912735313444,1.5101997419159314,1.7858147493177352,2.025222983786777,1.0,1.3312434636928143,1.5493312838764344,1.7705605977542138
5.0,0.0,0.24716690989115936,0.5694003030028821,0.8932862316951666,1.1543797131887443,0.9647841028124012,1.3136143795405966,1.3203291894746063,1.2185379422811045,1.0592406288894405,1.4741002711070517,1.769291617925265,2.0340198943688126,1.0606293350221172,1.4764906756585603,1.7524747271507832,2.0027348316950158,1.0,1.328989274027009,1.5490761322931417,1.7706402729635484
5.0,0.0,0.2416153173883065,0.5658395769498885,0.8867623651976843,1.150226211327416,0.9594458325609192,1.2974373251619138,1.3022917148849391,1.203751973409756,1.0571402501889569,1.4661332863702463,1.761604140961246,2.0297801061244116,1.058843387311019,1.4654403702570247,1.735095546336682,1.978535192122915,1.0,1.3240994112224542,1.5355978231803284,1.7483830181936344
5.0,0.0,0.2732877826486355,0.6547765631832775,1.0084337478684358,1.2622931079746118,1.006478488787255,1.3294558513539507,1.3635405406730792,1.309784047544856,1.0793474690751363,1.4763441803366766,1.7519863630883623,1.9862205225509133,1.0704318804792834,1.4642706693197036,1.7282071289345582,1.944152061485139,1.0,1.3069570017463412,1.5147815850208963,1.7134357855790945
5.0,0.0,0.2747170482129689,0.6588170121566173,1.0120494329393228,1.2599621291872103,1.0247668679199216,1.3525723209967289,1.3633877471822864,1.2770580433903882,1.1023296936446616,1.5147912005723785,1.803490769273729,2.053603317553091,1.0854566049527807,1.4973489787328715,1.7719220228404786,2.004879831534,1.0,1.325969417172898,1.5413447154744269,1.7510120516945071
5.0,0.0,0.2769250338965876,0.6598152285126254,1.0077864388274749,1.2556711315171174,1.025577399514865,1.3559922032919836,1.3505156310190547,1.2496187609158338,1.1017194817591145,1.5131294045187815,1.797996356464307,2.049560560648107,1.0837574310162283,1.4938563847342046,1.7673722626817308,2.0009508600403985,1.0,1.3262925669611971,1.541991165536685,1.753510530221558
5.0,0.0,0.24590435409925626,0.6450780220334438,0.9891916076596172,1.2707435443066073,1.0258860763546234,1.3577854400094092,1.3460359310767334,1.2474289677879469,1.1074808440765278,1.5244088611788291,1.8281009552794285,2.121575231455023,1.0911715673257574,1.5280673584237294,1.8191446787143268,2.0938206315154955,1.0,1.3474114313997456,1.5684315703119025,1.7926201869463814
